"","V1","V2","V3","V4","V5"
"152",0.340456366816097,0.951362514236885,0.133699087660452,0.570849568775721,0.00815616711810828
"153",0.628413364650559,0.649057009791421,0.312919566074109,0.187168887929177,0.989811419281112
"154",0.957286442751494,0.39332785836972,0.274919998325818,0.0760471149277921,0.845502366140527
"155",0.139176509126213,0.966789667899366,0.464046213467996,0.56150132062778,0.566931227448022
"156",0.26210790885255,0.0972238960628895,0.679182043357423,0.903131873645257,0.673587214280599
"157",0.965162461238533,0.805877153951965,0.419249612119189,0.776709423748775,0.546021603189662
"158",0.398275112336632,0.318960493618602,0.0201376012823481,0.099205913747672,0.0880447960026575
"159",0.716777513060415,0.729926961186786,0.30685120978599,0.677486174616008,0.855125664997384
"160",0.244374973056004,0.237718492456508,0.618752516406664,0.811792565141581,0.0766948728173855
"161",0.500687760796319,0.156756516124123,0.900555657931235,0.0481115077294644,0.284642614609611
"162",0.171514670209605,0.386933531904486,0.340963423429952,0.667470393808089,0.407936945142709
"163",0.024465088459655,0.287772465622796,0.303451602061928,0.0224870824677194,0.621554000221984
"164",0.0562453695728258,0.726247214699639,0.853900136516001,0.193886163087596,0.931344286820487
"165",0.821202921194712,0.321897840523206,0.215138362090166,0.865248276481595,0.401390664009107
"166",0.21944825149633,0.113849604948208,0.869053538036447,0.196232836364746,0.0985681092918355
"167",0.647755540379954,0.671860453420784,0.010963683213851,0.654678165014072,0.965134829763428
"168",0.149691011019286,0.537176986335033,0.240933054129251,0.151269785284958,0.230956720706514
"169",0.679273173599545,0.761265640757176,0.835212150131517,0.305537434196045,0.662239824468203
"170",0.25772482755113,0.226415382917153,0.968575569694302,0.52894552139862,0.735689498432914
"171",0.895499612800519,0.162773494081046,0.250215784946758,0.700475655542687,0.729128149023243
"172",0.706385640534934,0.0502829248742668,0.573381096495498,0.158969700781136,0.948504243458432
"173",0.6745062715639,0.99275422905773,0.0572353579437484,0.774446840321563,0.45440932002577
"174",0.121067791597803,0.333891531546516,0.527730831293244,0.376156208709459,0.605681163199218
"175",0.17753945402185,0.0667770290408685,0.913416962796291,0.609709721999621,0.646339477888874
"176",0.370506657467468,0.835741572595095,0.201579450361671,0.0289350251056122,0.716715388663208
"177",1,0.437086677981375,0.51643353098841,0.505845687398006,0.0383248452199006
"178",0.113875728781364,0.887126390557229,0.179111119382341,0.710623497792515,0.432423712672688
"179",0.995759191390124,0.355666508316473,0.376340902306455,0.480218762360684,0.190520251866928
"180",0.275957647554227,0.879553444392518,0.534699563863093,0.195937981136564,0.28912461796128
"181",0.0679674830632295,0.357629608921025,0.698768405010225,0.168528362725797,0.830187978909992
"182",0.890700043624691,0.693542316069338,0.475575623133292,0.463679664419014,0.395474598742121
"183",0.452277118817302,0.181874294242552,0.41599667872776,0.663318176544596,0.18327429157659
"184",0.214006555418889,0.79949821220092,0.731847269391772,0.455253426622069,0.0606861812827666
"185",0.86682608365692,0.0380812869691771,0.423219008635608,0.853327896930693,0.156046062351584
"186",0.940870232215805,0.783541925425694,0.905433306203353,0.562334585441821,0.604484968217954
"187",0.216396434240824,0.991366741102175,0.14930448911648,0.798801880719917,0.0592019021421281
"188",0.946550399467842,0.0695542272183445,0.489921829563002,0.569923999295848,0.320000484621976
"189",0.0307321742163674,0.239553502188513,0.48169508056718,0.523261110971092,0.719845218188446
"190",0.652610958608153,0.99600702140104,0.07647209548535,0.586066367315544,0.675013056415923
"191",0.907484533600796,0.367874536812417,0.838352696160314,0.175692503749886,0.700693332199167
"192",0.418224703787149,0.97681940047046,0.811085822916031,0.866853431769442,0.73403021643955
"193",0.791085888880168,0.644696558368601,0.512813380557972,0.893264785053749,0.109219764097512
"194",0.737525344545315,0.769820370495332,0.845120441257578,0.105596398166267,0.311394128205055
"195",0.248295076409073,0.509825707303574,0.811935192555676,0.265116882413755,0.825029664704757
"196",0.807415605441506,0.839538283822184,0.380690738835922,0.94645591356486,0.292840354888071
"197",0.755558468059784,0.00454524383483169,0.921249181503752,0.512366680670751,0.640900746238935
"198",0.284003075422102,0.701673920536359,0.140932939848295,0.254616435060078,0.55067683410405
"199",0.90209935281776,0.953877304228713,0.130527469455959,0.798126002997478,0.495002869280307
"200",0.136849754703714,0.108221293746966,0.369093385738324,0.628200869507381,0.232764489695577
"201",0.512999682300023,0.481377180266199,0.150342084768626,0.595376936266963,0.112698543445233
"202",0.264944344933493,0.468305600476616,0.468963456184691,0.355325201494821,0.0153482375153807
"203",0.899564511916721,0.581889593423813,0.954370728328626,0.223419095081029,0.43754270573764
"204",0.316041721070331,0.724223150006118,0.729028451605277,0.0693845431662932,0.175077119727213
"205",0.844578285941,0.790358594022512,0.362132194044054,0.2421077757718,0.53725588148487
"206",0.243119942156722,0.414790017686956,0.369785089619145,0.574330237755732,0.861752988751967
"207",0.496885789996433,0.682088499494794,0.902317434893598,0.72971477449287,0.463525948033754
"208",0.807955811579357,0.372317758525967,0.520171264314876,0.809897166303345,0.664780629223062
"209",0.413223908036572,0.531206806110805,0.829105761515695,0.80388958017628,0.218559782668375
"210",0.00875959012372116,0.609326758121637,0.170782601347576,0.739522023901832,0.435133624206031
"211",0.648382508108296,0.90308987324728,0.205513013612949,0.906618838113461,0.384965283016899
"212",0.83772543782366,0.0756688707934708,0.736702933500435,0.94347801816976,0.982093603880986
"213",0.587800608709756,0.282058240636075,0.16178138181121,0.43663230394542,0.162312211060887
"214",0.440740718519456,0.186769133618019,0.730935716944103,0.708934676490464,0.20119443673363
"215",0.643808524460867,0.448100778966876,0.590589132140937,0.943318736664384,0.482737301000289
"216",0.230993414952224,0.27648098019973,0.879235899171283,0.578221848494885,0.895599482037288
"217",0.366144279938991,0.155469187316623,0.763876999877874,0.604954608717466,0.538754677851274
"218",0.291360043901493,0.317892435166353,0.457109031731969,0.402744041442501,0.451130795877825
"219",0.0735157993069161,0.290680121655586,0.330102838880045,0.963039215590671,0.235564800230673
"220",0.845616575954562,0.235646875524775,0.264762086439872,0.556732865091381,0.139459619104641
"221",0.43806631277347,0.708573943898012,0.395644708149923,0.347544797974224,0.617027050539545
"222",0.442198060532921,0.737524008202727,0.906522494804221,0.144921234178283,0.587729995498786
"223",0.131387783843826,0.653920561368265,0.670492852870186,0.698161157580189,0.175573448360919
"224",0.657735588402437,0.93525649229128,0.324243862788103,0.757062475925316,0.928681299363284
"225",0.618214948723287,0.813754125042015,0.726780742842779,0.0200866721310423,0.703234657727087
"226",0.910041514611925,0.817013756872279,0.752917532991379,0.761531817296418,0.677115005527406
"227",0.474546792626013,0.160546909878561,0.925321959094692,0.746075816292971,0.207491043956724
"228",0.388776586232402,0.984121071769436,0.707635912524189,0.665847935029786,0.591585454263681
"229",0.147789911363575,0.302800922053999,0.453948181437163,0.744698690888165,0.815261488866683
"230",0.682209026232251,0.640503783909554,0.0686511815919574,0.850593343058739,0.957825947639338
"231",0.55432449892749,0.48827235356481,0.849327418749096,0.521671161788279,0.795240597806654
"232",0.036082158553204,0.146864791354385,0.395973966863973,0.616397794895873,0.166321272863287
"233",0.963797532029526,0.246355905765468,0.0401456798715919,0.166824252692894,0.324499639967326
"234",0.179027069634741,0.0492708231028706,0.523933402877044,0.788466193865671,0.565272856563189
"235",0.839330547401047,0.504807617717507,0.859010778511592,0.14377628718462,0.31913677250069
"236",0.394974375726947,0.970425391867901,0.486104188709314,0.732744092647488,0.484679537579801
"237",0.333896562017136,0.133769560152259,0.552916687065134,0.0354478304625803,0.108610282632267
"238",0.741672817315959,0.787834291262169,0.442067487838884,0.244219467793039,0.654925917501144
"239",0.576038208271725,0.627502025922177,0.993418264796473,0.0834230843709358,0.477296832014799
"240",0.955911046214073,0.0427715875614953,0.927729908354582,0.614977130016466,0.0308886806153975
"241",0.876469546803793,0,0.721533404182456,0.527179312938192,0.239904273867583
"242",0.616377193967781,0.972550563378824,0.385220406873672,0.345291512187875,0.356798676771985
"243",0.737151368824487,0.876928298070481,0.32075907140715,0.289148211052975,0.332994475094609
"244",0.0434437494830329,0.347364840941411,0.389831533811464,0.954785495907377,0.41678908174669
"245",0.0110669430417453,0.459129751932783,0.97791509657404,0.422825266905398,0.735086159219266
"246",0.0933824317669249,0.859394400504485,0.170038305337114,0.524855893233838,0.589468773801752
"247",0.762615127749071,0.853469742976734,0.632044415131581,0.756533328736735,0.194447907804611
"248",0.90623531929887,0.575101147786804,0.0975766976316572,0.109151232999192,0.910398898086894
"249",0.718185174054299,0.192153466040038,0.891326333464041,0.344383330733597,0.724478554707772
"250",0.0285319096321485,0.180495838937083,0.153353991911267,0.617391408206184,0.840200041437721
"251",0.557525442648787,0.44520132496325,0.745713873236003,0.69029122449083,0.213990212170785
"252",0.475265784950218,0.177572676362933,0.828186447515975,0.879591635840187,0.599647978709588
"253",0.70452580548934,0.493128917806836,0.308077919461123,0.51898749767093,0.547814681621856
"254",0.00706519733191196,0.218570347063783,0.224955466364138,0.623140415292164,0.635791844399091
"255",0.00287674998452922,0.398421665655651,0.989633079867472,0.647370076502065,0.521926212059322
"256",0.266437164351717,0.0524579368415981,0.614668253717989,0.131500277490535,0.964655068140808
"257",0.873064574270299,0.755110081586563,0.377833698146953,0.930105372969552,0.89414778560238
"258",0.288248432322267,0.189674909477823,0.0069347486310818,0.96127287291335,0.40012887494476
"259",0.194549145102709,0.590752496329004,0.53794350961769,0.412430139724398,0.707374235217711
"260",0.469039039288173,0.426712760330158,0.210483287543995,0.573447231386177,0.777770998904311
"261",0.894144419934095,0.980773230205855,0.484530342009765,0.513525962951389,0.961553630885661
"262",0.834258929961274,0.174480183210288,0.351905424556167,0.940413968427919,0.533975376073951
"263",0.992573095795025,0.219274930114428,0.576797281913431,0.118137384402955,0.690864708091625
"264",0.831169957779249,0.188503343927664,0.525186368476009,0.453229129442908,0.71050681766136
"265",0.373091709589063,0.633810909258395,0.221494349680073,0.319299936262576,0.865411039211299
"266",0.676527240501895,0.44318252668691,0.478424249348988,0.262231872571555,0.167830921519494
"267",0.842849837347307,0.785805320788413,0.206737710832115,0.369990584099833,0.249496549387882
"268",0.460156907378021,0.93082739757662,0.256422735647769,0.432456842267316,0.511934458401329
"269",0.0775200783288812,0.604850437143194,0.19398333021621,0.0789280169206527,0.88843938566033
"270",0.312102145578438,0.111629868156285,0.567629324961369,0.638522395495034,0.921931128289186
"271",0.367342368108542,0.267566040182389,0.316029839072417,0.498130271378238,0.357452617700095
"272",0.105269335992541,0.276115028659964,0.138289222392421,0,0.220246956157512
"273",0.205832740532799,0.158413515473979,0.294041545912773,0.842009894446499,0.48830741809428
"274",0.553132744271409,0.765323519128969,0.284948341975352,0.681163715439808,0.268123509241912
"275",0.569814049763321,0.0795077460336425,0.661694044007929,0.806298158750193,0.532589059586647
"276",0.912542244460476,0.315778899806251,0.568756723262504,0.17399570102281,0.58235470923058
"277",0.74794888159588,0.0563878524600701,0.575398957463192,0.171780780784709,0.342794008738615
"278",0.390550199803847,0.719478192481005,0.0165495693472051,0.314516088967787,0.475830770349074
"279",0.13463132011942,0.339772575937971,0.909744741841713,0.856053351044147,0.494604797654798
"280",0.401583539718254,0.651237451812186,1,0.981655191486939,0.627030798109767
"281",0.260708944078203,0.0741185315914389,0.449480256448988,0.927522892467312,0.1102458720277
"282",0.635546513345177,0.697391859055219,0.257715441763829,0.232716880960344,0.148350223866911
"283",0.77017530529392,0.577601624227754,0.084726568649993,0.43163683468067,0.465836821618596
"284",0.14492003924958,0.175696029209935,0.366292608512108,0.547313192273615,0.480819800996569
"285",0.269059275057927,0.00915563496224103,0.790863734864012,0.0677671174784773,0.316736177192773
"286",0.954496851597631,0.403567738653042,0.714969088313307,0.521136261665388,0.633695868261778
"287",0.667688558852984,0.169457507228997,0.207129441371986,0.334820382639838,0.901873218485613
"288",0.759869857850597,0.514778357414037,0.933984543420897,0.89874749340863,0.917317191823028
"289",0.78845898172634,0.731656036401005,0.697178178699163,0.973825728923074,0.657518024660727
"290",0.9316857369738,0.780627632075657,0.136964196131049,0.592541475146415,0.681588684764534
"291",0.24740874918023,0.268166814451396,0.957108350788532,0.607553648575257,0.0966277826888245
"292",0.308051409079247,0.467579209679445,0.1156496139963,0.97038179194473,0.739105698211068
"293",0.185139562041157,0.404164063062739,0.616460562533727,0.295264765551529,0.896732539510554
"294",0.0944079359260376,0.649517270895645,0.0530791013089108,0.304179993947004,0.15871816023778
"295",0.119308510807392,0.0479973599884387,0.393586508894971,0.169878415206295,0.694646628682599
"296",0.22266861981949,0.738771494184848,0.000696223228050328,0.896937914804406,0.667150863957367
"297",0.175030097707245,0.94644758483175,0.662610033737894,0.813842887879888,0.0515251878174846
"298",0.738487783337912,0.342643379732179,0.607593280608177,0.212134630457787,0.380103416700492
"299",0.103416440260148,0.930251083795942,0.765815064339648,0.929092972104595,0.350988116305088
"300",0.426905905410519,0.918057398457378,0.144171160023424,0.200041271197587,0.0242897055489895
"301",0.632617256460477,0.196018535625609,0.677000679453683,0.192663098312615,0.154597619303575
"302",0.951851425639206,0.241343012713235,0.033479447401351,0.423254895043173,0.822385784168294
"303",0.562927892627669,0.601915407110046,0.1254210609016,0.061045343986852,0.23745061160072
"304",0.106092477364966,0.837895657366981,0.760889774644359,0.292657872736804,0.529691440317546
"305",0.905224288301614,0.477560743761095,0.429777186801644,0.948437503228853,0.00721101749498041
"306",0.677574861512437,0.390588979099508,0.131618325075974,0.536281825087777,0.759612371735768
"307",0.159895819546416,0.258051342681593,0.896786876374169,0.456753422561452,0.710314396302967
"308",0,0.815648963351732,0.318326650555924,0.609123128763833,0.276388626179629
"309",0.754332564859632,0.627902870549487,0.921272698578376,0.888817213849311,0.941014857625878
"310",0.285043343983073,0.200738142167047,0.11234966048421,0.0494202686971973,0.808856159022213
"311",0.708007219547006,0.456602603249041,0.407051333960316,0.0769528021519844,0.0138071020306892
"312",0.380302631875303,0.774551529109549,0.748658567156294,0.380068131796379,0.363753387288915
"313",0.642710936531155,0.907434973054732,0.842515431768832,0.931509941651601,0
"314",0.771147016670252,0.89145987963401,0.355526084093934,0.639938535092119,0.477618942542574
"315",0.201545009868796,0.978706829298649,0.447339917781368,0.548781730148095,0.0493887288521833
"316",0.818766697803285,0.171330617097308,0.609167386732406,0.49363229934095,0.716225794027799
"317",0.145523448894181,0.704548851350116,0.434068215431601,0.0899740234833266,0.623888870409246
"318",0.765890097454045,0.105827896788869,0.969001627370068,0.598468509512592,0.257172374047543
"319",0.484660543375915,0.899936567660686,0.0136500626013336,0.465155550875408,0.36617942128113
"320",0.354935511237445,0.244058578569672,0.883677283868488,0.747052998030482,0.172274650018209
"321",0.485819267997231,0.949575334486778,0.822425142714314,0.972748812940852,0.137928725977095
"322",0.92666438404566,0.685024334782305,0.281045244318522,0.818374978143269,0.727007212320759
